URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,Occasions,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,SizeOption,Ratings,Reviews,Color
https://www.myntra.com/sweatshirts/puma/puma-men-navy-blue-printed-rebel-bold-fz-fl-hooded-sweatshirt/10298645/buy,10298645,Puma,Sports Wear,sweatshirts,Men,puma men navy blue printed rebel bold fz fl hooded sweatshirt,"Casual outings, Sports events, Outdoor activities, Gym workouts.",2599,3999.0,35% OFF,"S, M, L, XL, XXL",4.1,27,navy
https://www.myntra.com/tshirts/adidas/adidas-men-white--orange-graphic-polo-tennis-t-shirt/12782248/buy,12782248,ADIDAS,Sports Wear,tshirts,Men,adidas men white  orange graphic polo tennis t shirt,"Casual outings, Tennis matches, Sports events, Summer parties",2149,4299.0,50% OFF,"S, M, L, XL, XXL",4.5,27,white
https://www.myntra.com/tracksuits/alcis/alcis-men-black--white-colourblocked-sports-tracksuit-with-printed-detail/12508526/buy,12508526,Alcis,Sports Wear,tracksuits,Men,alcis men black  white colourblocked sports tracksuit with printed detail,"Gym, Running, Sports Day, Jogging",2199,4399.0,50% OFF,"S, M, L, XL, XXL",4.4,27,black
https://www.myntra.com/sweatshirts/puma/puma-men-black-activate-knitted-hooded-sweatshirt/15118860/buy,15118860,Puma,Sports Wear,sweatshirts,Men,puma men black activate knitted hooded sweatshirt,"Casual outings, Sports activities, Outdoor events, Gym workouts.",2924,4499.0,35% OFF,"XS, S, M, L, XL, XXL",4.7,27,black
https://www.myntra.com/tshirts/tarmak-by-decathlon/tarmak-by-decathlon-men-black-typography-printed-t-shirt/17056664/buy,17056664,TARMAK By Decathlon,Sports Wear,tshirts,Men,tarmak by decathlon men black typography printed t shirt,"Casual outings, Sports activities, Gym workouts, Beach parties.",434,499.0,13% OFF,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL",4.3,27,black
https://www.myntra.com/jackets/puma/puma-men-navy-blue-solid-sporty-iconic-mcs-track-jacket/10298755/buy,10298755,Puma,Sports Wear,jackets,Men,puma men navy blue solid sporty iconic mcs track jacket,"Casual outings, Sports events, Gym workouts, Outdoor activities.",4249,4999.0,15% OFF,"S, M, L, XL, XXL",4.7,27,navy
https://www.myntra.com/jackets/puma/puma-men-black-solid-porsche-legacy-base-sweat-jacket/14180138/buy,14180138,Puma,Sports Wear,jackets,Men,puma men black solid porsche legacy base sweat jacket,"Casual outings, Sports events, Night outs, Parties",2499,4999.0,50% OFF,"XS, S, M, L, XL, XXL",4.5,27,black
https://www.myntra.com/jackets/puma/puma-men-blue-studio-yogini-drycell-bomber-yoga-jacket/15118840/buy,15118840,Puma,Sports Wear,jackets,Men,puma men blue studio yogini drycell bomber yoga jacket,"Gym, Yoga, Running, Outdoor Activities",3299,5999.0,45% OFF,"XS, S, M, L, XL, XXL",4.1,27,blue
https://www.myntra.com/tshirts/byford-by-pantaloons/byford-by-pantaloons-men-maroon--white-printed-polo-collar-t-shirt/11772452/buy,11772452,BYFORD by Pantaloons,Sports Wear,tshirts,Men,byford by pantaloons men maroon  white printed polo collar t shirt,"Casual outings, Weekend hangouts, Beach parties, Summer picnics.",419,699.0,40% OFF,"S, M, L, XL, XXL",4.2,27,maroon
https://www.myntra.com/jackets/puma-motorsport/puma-motorsport-men-navy-blue-mercedes-f1-slim-fit-sweat-jacket/15119040/buy,15119040,PUMA Motorsport,Sports Wear,jackets,Men,puma motorsport men navy blue mercedes f1 slim fit sweat jacket,"Casual outings, Sports events, Weekend getaways, Night outs.",5199,7999.0,35% OFF,"XS, S, M, L, XL, XXL",4.3,27,navy
https://www.myntra.com/tshirts/proline-active/proline-active-men-grey-colourblocked-round-neck-t-shirt/13552926/buy,13552926,Proline Active,Sports Wear,tshirts,Men,proline active men grey colourblocked round neck t shirt,"Casual outings, Sports activities, Gym workouts, Outdoor adventures.",569,949.0,40% OFF,"S, M, L, XL, XXL",4.1,27,unknown
https://www.myntra.com/tshirts/alcis/alcis-men-black--silver-printed-round-neck-t-shirt/13780572/buy,13780572,Alcis,Sports Wear,tshirts,Men,alcis men black  silver printed round neck t shirt,"Casual outings, Sports events, Weekend hangouts, Gym sessions.",599,999.0,40% OFF,"S, M, L, XL, XXL",4.4,27,black
https://www.myntra.com/tshirts/wrogn-active/wrogn-active-men-black--blue-colourblocked-slim-fit-t-shirt-with-logo-print/13840924/buy,13840924,WROGN ACTIVE,Sports Wear,tshirts,Men,wrogn active men black  blue colourblocked slim fit t shirt with logo print,"Casual outings, Sports activities, Gym workouts, Outdoor adventures.",599,999.0,40% OFF,"S, M, L, XL, XXL",4.4,27,black
https://www.myntra.com/tshirts/wrogn/wrogn-men-teal-blue-brand-logo-printed-slim-fit-pure-cotton-t-shirt/15076176/buy,15076176,WROGN,Topwear,tshirts,Men,wrogn men teal blue brand logo printed slim fit pure cotton t shirt,"Casual, Everyday Wear, Weekend Outing, Beach Party",419,1049.0,60% OFF,"S, M, L, XL, XXL",4.1,27,teal
https://www.myntra.com/tshirts/louis-philippe-jeans/louis-philippe-jeans-men-white-self-design-pure-cotton-slim-fit-casual-t-shirt/16878858/buy,16878858,Louis Philippe Jeans,Topwear,tshirts,Men,louis philippe jeans men white self design pure cotton slim fit casual t shirt,"Casual, Everyday Wear, Weekend Outing, Summer Party",597,1049.0,43% OFF,"S, M, L, XL, XXL, 3XL",4.6,27,white
https://www.myntra.com/tshirts/being-human/being-human-men-orange-typography-printed-t-shirt/17190572/buy,17190572,Being Human,Topwear,tshirts,Men,being human men orange typography printed t shirt,"Casual outings, Beach parties, Music festivals, Sports events.",524,1049.0,50% OFF,"S, M, L, XL, XXL",4.4,27,orange
https://www.myntra.com/tshirts/kook-n-keech/kook-n-keech-men-white--blue-tie-and-dye-t-shirt/16189676/buy,16189676,Kook N Keech,Topwear,tshirts,Men,kook n keech men white  blue tie and dye t shirt,"Casual outings, Beach parties, Music festivals, Summer picnics.",549,1099.0,50% OFF,"S, M, L, XL, XXL",4.4,27,white
https://www.myntra.com/tshirts/dillinger/dillinger-men-black--olive-green-colourblocked-round-neck-pure-cotton-t-shirt/13626852/buy,13626852,DILLINGER,Topwear,tshirts,Men,dillinger men black  olive green colourblocked round neck pure cotton t shirt,"Casual outings, Weekend hangouts, Sports events, Music concerts.",527,1199.0,56% OFF,"S, M, L, XL, XXL",4.6,27,black
https://www.myntra.com/tshirts/roadster/roadster-men-mauve-pure-cotton-solid-hooded-t-shirt/15567842/buy,15567842,Roadster,Topwear,tshirts,Men,roadster men mauve pure cotton solid hooded t shirt,"Casual outings, Weekend hangouts, Sports events, Beach parties.",539,1199.0,55% OFF,"XS, S, M, L, XL",4.2,27,unknown
https://www.myntra.com/tshirts/allen-solly-tribe/allen-solly-tribe-men-green--black-typography-printed-drop-shoulder-sleeves-t-shirt/17184638/buy,17184638,Allen Solly Tribe,Topwear,tshirts,Men,allen solly tribe men green  black typography printed drop shoulder sleeves t shirt,"Casual outings, Weekend hangouts, Music festivals, Beach parties",779,1199.0,35% OFF,"S, M, L, XL, XXL",4.4,27,green
https://www.myntra.com/tshirts/difference-of-opinion/difference-of-opinion-men-burgundy-printed-round-neck-t-shirt/13000936/buy,13000936,Difference of Opinion,Topwear,tshirts,Men,difference of opinion men burgundy printed round neck t shirt,"Casual, Weekend, Party, Night Out",499,1249.0,60% OFF,"S, M, L, XL, XXL",4.6,27,unknown
https://www.myntra.com/shirts/highlander/highlander-men-teal-slim-fit-printed-casual-shirt/17657076/buy,17657076,HIGHLANDER,Topwear,shirts,Men,highlander men teal slim fit printed casual shirt,"Casual outings, Parties, Weekend hangouts, Beach vacations.",499,1249.0,60% OFF,"39, 40, 42, 44",4.4,27,teal
https://www.myntra.com/tshirts/mr-bowerbird/mr-bowerbird-men-black-liberal-fit-printed-round-neck-t-shirt/11148644/buy,11148644,Mr Bowerbird,Topwear,tshirts,Men,mr bowerbird men black liberal fit printed round neck t shirt,"Casual, Weekend, Hangout, Party",649,1299.0,50% OFF,"S, M, L, XL, XXL",4.4,27,black
https://www.myntra.com/shirts/jainish/jainish-men-olive-green-solid-formal-shirt/14456502/buy,14456502,JAINISH,Topwear,shirts,Men,jainish men olive green solid formal shirt,"Business meetings, Office parties, Formal dinners, Corporate events.",545,1299.0,58% OFF,"36, 38, 40, 42, 44",3.8,27,olive
https://www.myntra.com/shirts/highlander/highlander-men-navy-blue--blue-slim-fit-opaque-colourblocked-cotton-casual-shirt/15517932/buy,15517932,HIGHLANDER,Topwear,shirts,Men,highlander men navy blue  blue slim fit opaque colourblocked cotton casual shirt,"Casual outings, Weekend hangouts, Office Fridays, Dinner parties.",480,1299.0,63% OFF,"39, 40, 42, 44",4.1,27,navy
https://www.myntra.com/shirts/peter-england/peter-england-men-red-slim-fit-opaque-striped-formal-shirt/15954906/buy,15954906,Peter England,Topwear,shirts,Men,peter england men red slim fit opaque striped formal shirt,"Wedding, Business Meeting, Formal Dinner, Cocktail Party",974,1299.0,25% OFF,"38, 39, 40, 42, 44, 46",4.1,27,red
https://www.myntra.com/shirts/highlander/highlander-men-white-slim-fit-horizontal-stripes-striped-casual-shirt/16566746/buy,16566746,HIGHLANDER,Topwear,shirts,Men,highlander men white slim fit horizontal stripes striped casual shirt,"Formal events, Business meetings, Casual outings, Parties",559,1399.0,60% OFF,"39, 40, 42, 44",4.3,27,white
https://www.myntra.com/tshirts/park-avenue/park-avenue-men-blue-colourblocked-polo-collar-slim-fit-t-shirt/16752954/buy,16752954,Park Avenue,Topwear,tshirts,Men,park avenue men blue colourblocked polo collar slim fit t shirt,"Casual outings, Weekend hangouts, Sports events, Beach parties.",699,1399.0,50% OFF,"S, M, L, XL, XXL",4.4,27,blue
https://www.myntra.com/tshirts/huetrap/huetrap-men-navy-printed-round-neck-t-shirt/1967357/buy,1967357,Huetrap,Topwear,tshirts,Men,huetrap men navy printed round neck t shirt,"Casual, Weekend, Outing, Beach",559,1399.0,60% OFF,"S, M, L, XL, XXL",4.4,27,navy
https://www.myntra.com/shirts/invictus/invictus-men-blue-slim-fit-striped-semiformal-shirt/16233952/buy,16233952,INVICTUS,Topwear,shirts,Men,invictus men blue slim fit striped semiformal shirt,"Wedding, Cocktail Party, Business Meeting, Formal Dinner",599,1498.0,60% OFF,"38, 39, 40, 42, 44",4.1,27,blue
https://www.myntra.com/jackets/hypernation/hypernation-men-pink-solid-tailored-jacket/10539472/buy,10539472,Hypernation,Topwear,jackets,Men,hypernation men pink solid tailored jacket,"Wedding, Cocktail party, Formal dinner, Business meeting.",989,1499.0,34% OFF,"S, M, L, XL, XXL",4.1,27,pink
https://www.myntra.com/shirts/campus-sutra/campus-sutra-men-multicoloured-regular-fit-printed-casual-shirt/14228724/buy,14228724,Campus Sutra,Topwear,shirts,Men,campus sutra men multicoloured regular fit printed casual shirt,"Casual outings, Weekend parties, Beach vacations, Summer picnics",569,1499.0,62% OFF,"38, 40, 42, 44",4.1,27,unknown
https://www.myntra.com/shirts/campus-sutra/campus-sutra-men-black--white-regular-fit-striped-casual-shirt/14236094/buy,14236094,Campus Sutra,Topwear,shirts,Men,campus sutra men black  white regular fit striped casual shirt,"Formal events, Business meetings, Casual outings, Parties.",899,1499.0,40% OFF,"38, 40, 42, 44",4.1,27,black
https://www.myntra.com/tshirts/american-crew/american-crew-green--blue-striped-polo-t-shirt/1456765/buy,1456765,American Crew,Topwear,tshirts,Men,american crew green  blue striped polo t shirt,"Casual outings, Weekend hangouts, Beach parties, Summer picnics.",899,1499.0,Rs. 600 OFF,"S, M, L, XL, XXL, 3XL, 4XL",4.4,27,green
https://www.myntra.com/tshirts/puma/puma-men-ice-blue--black-sneaker-graphic-mens-t-shirt/16848342/buy,16848342,Puma,Topwear,tshirts,Men,puma men ice blue  black sneaker graphic mens t shirt,"Casual outings, Sports events, Weekend hangouts, Gym sessions.",749,1499.0,50% OFF,"XXS, XS, S, M, L, XL, XXL",4.2,27,blue
https://www.myntra.com/tshirts/huetrap/huetrap-men-black-printed-t-shirt/1957878/buy,1957878,Huetrap,Topwear,tshirts,Men,huetrap men black printed t shirt,"Casual, Party, Weekend, Outing",599,1499.0,60% OFF,"S, M, L, XL, XXL",4.1,27,black
https://www.myntra.com/tshirts/aeropostale/aeropostale-men-green-solid-polo-collar-pure-cotton-t-shirt/11789352/buy,11789352,Aeropostale,Topwear,tshirts,Men,aeropostale men green solid polo collar pure cotton t shirt,"Casual outings, Sports events, Beach parties, BBQs",959,1599.0,40% OFF,"XS, S, M, L, XL",4.4,27,green
https://www.myntra.com/sweatshirts/roadster/the-roadster-lifestyle-co-men-mauve-solid-hooded-sweatshirt/15567858/buy,15567858,Roadster,Topwear,sweatshirts,Men,the roadster lifestyle co men mauve solid hooded sweatshirt,"Casual outings, Weekend hangouts, Sports events, Outdoor activities",639,1599.0,60% OFF,"XS, S, M, L, XL",4.3,27,unknown
https://www.myntra.com/sweatshirts/mast--harbour/mast--harbour-men-blue-pure-cotton-solid-sweatshirt/15609292/buy,15609292,Mast & Harbour,Topwear,sweatshirts,Men,mast  harbour men blue pure cotton solid sweatshirt,"Casual outings, Weekend hangouts, Outdoor activities, Sports events.",719,1599.0,55% OFF,"S, M, L, XL",4.2,27,blue
https://www.myntra.com/sweatshirts/peter-england/peter-england-men-black--green-printed-sweatshirt/15810124/buy,15810124,Peter England,Topwear,sweatshirts,Men,peter england men black  green printed sweatshirt,"Casual outings, Weekend hangouts, Sports events, Night parties.",799,1599.0,50% OFF,"S, M, L, XL, XXL, 3XL",4.5,27,black
https://www.myntra.com/tshirts/wrogn/wrogn-men-blue--sea-green-colourblocked-polo-collar-pure-cotton-slim-fit-t-shirt/17026278/buy,17026278,WROGN,Topwear,tshirts,Men,wrogn men blue  sea green colourblocked polo collar pure cotton slim fit t shirt,"Casual outings, Beach parties, Weekend hangouts, Summer picnics.",1039,1599.0,35% OFF,"S, M, L, XL, XXL",4.2,27,blue
https://www.myntra.com/shirts/invictus/invictus-men-blue-striped-pure-cotton-regular-fit-casual-shirt/16823514/buy,16823514,INVICTUS,Topwear,shirts,Men,invictus men blue striped pure cotton regular fit casual shirt,"Casual outings, Weekend hangouts, Office Fridays, Family gatherings.",764,1698.0,55% OFF,"38, 39, 40, 42, 44",3.8,27,blue
https://www.myntra.com/shirts/flying-machine/flying-machine-men-black-slim-fit-printed-cotton-casual-shirt/14126128/buy,14126128,Flying Machine,Topwear,shirts,Men,flying machine men black slim fit printed cotton casual shirt,"Casual, Party, Weekend, Outing",934,1699.0,45% OFF,"38, 40, 42, 44, 46, 48",4.6,27,black
https://www.myntra.com/shirts/flying-machine/flying-machine-men-maroon-slim-fit-geometric-opaque-printed-cotton-casual-shirt/14817770/buy,14817770,Flying Machine,Topwear,shirts,Men,flying machine men maroon slim fit geometric opaque printed cotton casual shirt,"Casual outings, Weekend hangouts, Parties, Date nights.",1019,1699.0,40% OFF,"38, 40, 42, 44, 46, 48",4.4,27,maroon
https://www.myntra.com/shirts/roadster/roadster-men-turquoise-blue-tartan-checks-checked-casual-shirt/15221468/buy,15221468,Roadster,Topwear,shirts,Men,roadster men turquoise blue tartan checks checked casual shirt,"Casual outings, Weekend hangouts, Office Fridays, Family gatherings",594,1699.0,65% OFF,"38, 40, 42, 44",3.9,27,turquoise
https://www.myntra.com/shirts/ether/ether-men-white-solid-pure-cotton-casual-shirt/15362512/buy,15362512,ether,Topwear,shirts,Men,ether men white solid pure cotton casual shirt,"Wedding, Business Meeting, Dinner Party, Cocktail Party",679,1699.0,60% OFF,"38, 40, 42, 44",4.3,27,white
https://www.myntra.com/shirts/roadster/roadster-men-blue-solid-cotton-denim-shirt/15615832/buy,15615832,Roadster,Topwear,shirts,Men,roadster men blue solid cotton denim shirt,"Casual outings, Weekend hangouts, Office Fridays, Date nights.",934,1699.0,45% OFF,"38, 40, 42, 44",4.3,27,blue
https://www.myntra.com/tshirts/nautica/nautica-men-teal-green-solid-round-neck-pure-cotton-t-shirt/15738612/buy,15738612,Nautica,Topwear,tshirts,Men,nautica men teal green solid round neck pure cotton t shirt,"Casual outings, Weekend hangouts, Beach parties, Summer picnics.",934,1699.0,45% OFF,"S, M, L, XL, XXL",4.1,27,teal
https://www.myntra.com/shirts/ether/ether-men-maroon--grey-gingham-checks-casual-shirt/15787448/buy,15787448,ether,Topwear,shirts,Men,ether men maroon  grey gingham checks casual shirt,"Casual outings, Weekend hangouts, Office Fridays, Family gatherings.",679,1699.0,60% OFF,"38, 40, 42, 44",4.0,27,maroon
https://www.myntra.com/sweaters/roadster/the-roadster-lifestyle-co-men-rust-brown-striped-pullover/16105254/buy,16105254,Roadster,Topwear,sweaters,Men,the roadster lifestyle co men rust brown striped pullover,"Casual outing, Weekend brunch, Family gathering, Office party.",424,1699.0,75% OFF,"S, M, L, XL",3.8,27,brown
https://www.myntra.com/shirts/the-indian-garage-co/the-indian-garage-co-men-black-slim-fit-printed-casual-shirt/10986914/buy,10986914,The Indian Garage Co,Topwear,shirts,Men,the indian garage co men black slim fit printed casual shirt,"Casual outings, Parties, Weekend hangouts, Beach vacations.",629,1749.0,64% OFF,"39, 40, 42, 44, 46",3.9,27,black
https://www.myntra.com/shirts/mufti/mufti-men-white--navy-blue-slim-fit-checked-casual-shirt/14195290/buy,14195290,Mufti,Topwear,shirts,Men,mufti men white  navy blue slim fit checked casual shirt,"Casual outings, Weekend hangouts, Office Fridays, Dinner parties.",1079,1799.0,40% OFF,"40, 42, 44, 46",4.0,27,white
https://www.myntra.com/sweatshirts/mast--harbour/mast--harbour-men-coral-pink--white-striped-sweatshirt/14365934/buy,14365934,Mast & Harbour,Topwear,sweatshirts,Men,mast  harbour men coral pink  white striped sweatshirt,"Casual outings, Weekend hangouts, Beach parties, Picnics",809,1799.0,55% OFF,"S, M, L, XL",4.0,27,pink
https://www.myntra.com/tshirts/jack--jones/jack--jones-men-purple-tropical-printed-pure-cotton-t-shirt/14818596/buy,14818596,Jack & Jones,Topwear,tshirts,Men,jack  jones men purple tropical printed pure cotton t shirt,"Casual outings, Beach parties, Summer picnics, Music festivals.",899,1799.0,50% OFF,"S, M, L, XL, XXL",4.6,27,purple
https://www.myntra.com/tshirts/arrow/arrow-men-olive-green-pure-cotton-polo-collar-t-shirt/14957502/buy,14957502,Arrow,Topwear,tshirts,Men,arrow men olive green pure cotton polo collar t shirt,"Casual outings, Weekend hangouts, Sports events, Outdoor activities.",1169,1799.0,35% OFF,"S, M, L, XL, XXL, 3XL",4.4,27,olive
https://www.myntra.com/tshirts/levis/levis-men-navy-blue-brand-logo-printed-polo-collar-pure-cotton-t-shirt/16803700/buy,16803700,Levis,Topwear,tshirts,Men,levis men navy blue brand logo printed polo collar pure cotton t shirt,"Casual outings, Weekend hangouts, Sports events, Beach parties.",1439,1799.0,20% OFF,"S, M, L, XL, XXL",4.2,27,navy
https://www.myntra.com/tshirts/mezmoda/mezmoda-men-multicoloured-printed-t-shirt/14845148/buy,14845148,mezmoda,Topwear,tshirts,Men,mezmoda men multicoloured printed t shirt,"Casual outings, Beach parties, Music festivals, Weekend hangouts.",744,1815.0,59% OFF,"S, M, L, XL, XXL",4.6,27,unknown
https://www.myntra.com/sweaters/roadster/roadster-men-brown--off-white-self-design-pullover/14320016/buy,14320016,Roadster,Topwear,sweaters,Men,roadster men brown  off white self design pullover,"Casual, Weekend, Outdoor, Travel",759,1899.0,60% OFF,"XS, S, M, L, XL",4.3,27,brown
